vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_name,playlist_id,curator,sequence_position,spotify_id,popularity,extraction_method,search_query,vibe_category_hint
,"Halloween Playlist 2025🎃 - Halloween Songs - Best Spooky Music Ultimate Playlist👻: Popular hits, classic party songs, =""spotify:playlist:7IxPOLIBWLzNddIihAd2nD"">spooky scary vibes, Autumn Fall,  ghost, lofi costume instrumental",Blinding Lights,The Weeknd,From Spotify playlist: Halloween Playlist 2025🎃 (curated by Holiday Vibes). Position 14.,,90,high,https://open.spotify.com/playlist/2bWtVAl9VX45x9gAUPiVOF,spotify,,,,,,Halloween Playlist 2025🎃,2bWtVAl9VX45x9gAUPiVOF,Holiday Vibes,13,0VjIjW4GlUZAMYd2vXMi3b,90,spotify_playlist,party music,party
,"Halloween Playlist 2025🎃 - Halloween Songs - Best Spooky Music Ultimate Playlist👻: Popular hits, classic party songs, =""spotify:playlist:7IxPOLIBWLzNddIihAd2nD"">spooky scary vibes, Autumn Fall,  ghost, lofi costume instrumental",Bloody Mary,Lady Gaga,From Spotify playlist: Halloween Playlist 2025🎃 (curated by Holiday Vibes). Position 15.,,76,high,https://open.spotify.com/playlist/2bWtVAl9VX45x9gAUPiVOF,spotify,,,,,,Halloween Playlist 2025🎃,2bWtVAl9VX45x9gAUPiVOF,Holiday Vibes,14,11BKm0j4eYoCPPpCONAVwA,76,spotify_playlist,party music,party
,BEST PREGAME PLAYLIST EVER,No Hands (feat. Roscoe Dash & Wale),"Waka Flocka Flame, Roscoe Dash, Wale",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 1.,,82,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,0,03tqyYWC9Um2ZqU0ZN849H,82,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Bad (feat. Vassy) - Radio Edit,"David Guetta, Showtek, VASSY",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 2.,,64,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,1,6PtXobrqImYfnpIxNsJApa,64,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,23,"Mike WiLL Made-It, Miley Cyrus, Wiz Khalifa, Juicy J",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 3.,,70,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,2,20FZrLl9zSbO9b3DhaqO6M,70,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Last Friday Night (T.G.I.F.),Katy Perry,From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 4.,,76,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,3,3avYqdwHKEq8beXbeWCKqJ,76,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Turn Down for What,"DJ Snake, Lil Jon",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 5.,,70,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,4,67awxiNHNyjMXhVgsHuIrs,70,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Trap Queen,Fetty Wap,From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 6.,,77,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,5,2d8JP84HNLKhmd6IYOoupQ,77,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Time of Our Lives,"Pitbull, Ne-Yo",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 7.,,85,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,6,2bJvI42r8EF3wxjOuDav4r,85,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Watch Me (Whip / Nae Nae),Silentó,From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 8.,,65,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,7,5RIVoVdkDLEygELLCniZFr,65,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Heads Will Roll - A-Trak Radio Edit,"Yeah Yeah Yeahs, A-Trak",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 9.,,0,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,8,5c7jkZ4daUcLIrKiyQGt8B,0,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),"Kid Cudi, MGMT, Ratatat",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 10.,,3,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,9,2MlcK8OgC5IpQz3l093YSR,3,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,You & Me - Flume Remix,"Disclosure, Eliza Doolittle, Flume",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 11.,,71,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,10,3W2ZcrRsInZbjWylOi6KhZ,71,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 12.,,80,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,11,0Hf4aIJpsN4Os2f0y0VqWl,80,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Love Tonight (Edit),Shouse,From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 13.,,66,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,12,6OufwUcCqo81guU2jAlDVP,66,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,The Sweetest Symphony - Naava Remix Edit,Amfree,From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 14.,,0,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,13,5SZ0FZu1tq5kKrt21GKgWs,0,spotify_playlist,pregame hype,party
,BEST PREGAME PLAYLIST EVER,Starships,Nicki Minaj,From Spotify playlist: BEST PREGAME PLAYLIST EVER (curated by lily hatfield). Position 15.,,74,high,https://open.spotify.com/playlist/7fUdCn2NMJwbhmRAKlhG1q,spotify,,,,,,BEST PREGAME PLAYLIST EVER,7fUdCn2NMJwbhmRAKlhG1q,lily hatfield,14,1oHNvJVbFkexQc0BpQp7Y4,74,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Sports car,Tate McRae,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 1.,,79,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,0,2zOmS55knKWSgScYPTNmGQ,79,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Confident,"Justin Bieber, Chance the Rapper",From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 2.,,66,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,1,5Isz0twJeFdduOQEFQLezv,66,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Breakin' Dishes,Rihanna,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 3.,,87,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,2,46aZJc0z1HHHSFxaIRxYSP,87,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",greedy,Tate McRae,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 4.,,87,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,3,3rUGC1vUpkDG9CZFHMur1t,87,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Promiscuous,"Nelly Furtado, Timbaland",From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 5.,,87,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,4,2gam98EZKrF9XuOkU13ApN,87,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",CHANEL,Tyla,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 6.,,76,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,5,4VxTzYm00mg82MuoT35Ja7,76,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Your Love Is My Drug,Kesha,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 7.,,78,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,6,6vc2Jq2vaGu8z326kSrw92,78,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",make you mine,Madison Beer,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 8.,,82,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,7,48vIfHaK7by6x0T6ucpODL,82,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Jealous Type,Doja Cat,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 9.,,81,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,8,1IfGOnXoMBkiKC9xljlSfa,81,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",It's ok I'm ok,Tate McRae,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 10.,,73,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,9,24XihnoVPWXlKJ4BgXqjVM,73,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Illegal,PinkPantheress,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 11.,,81,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,10,1WmBVbFmLt0w6zPP37TeCG,81,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Blah Blah Blah (feat. 3OH!3),"Kesha, 3OH!3",From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 12.,,67,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,11,7lWUJpax919G4JdaFEVmCy,67,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",TIT FOR TAT,Tate McRae,From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 13.,,91,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,12,04a44cx2PJthIbN2aLMXhl,91,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 14.,,85,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,13,0O45fw2L5vsWpdsOdXwNAR,85,spotify_playlist,pregame hype,party
,"GETTING READY  🎀💄 - Pregame, get ready with me, halloween, halloweekend, GRWM, hype songs, hot girl era, THAT girl, IT girl, glow up, self care, Tate McRae, Beyonce,  Tyla, Doja Cat, SZA",Sugar On My Tongue,"Tyler, The Creator",From Spotify playlist: GETTING READY  🎀💄 (curated by Filtr US). Position 15.,,90,high,https://open.spotify.com/playlist/0J6Afuxzt2Vk8YErKl1aVR,spotify,,,,,,GETTING READY  🎀💄,0J6Afuxzt2Vk8YErKl1aVR,Filtr US,14,6xV7Be6XEvkSnighmh2Tzj,90,spotify_playlist,pregame hype,party
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",I WILL NOT BE DEFEATED,Motivational Speech,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 1.,,0,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,0,2l8y3M08N02zoekTwyKe2R,0,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",I'VE COME TOO FAR TO QUIT,Motivational Speech,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 2.,,0,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,1,2IuYefQRhyWgW2Qqnrituj,0,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",Win At All Costs (Motivational Speech),Fearless Motivation,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 3.,,31,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,2,30jx61mdxlrNrt1ei6im0w,31,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",The Best Part Is That It's Hard (Motivational Speech),Fearless Motivation,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 4.,,28,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,3,2mm5ErjYd1ysZj7YFN79ta,28,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",Take Action Motivational Speech,Fearless Motivation,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 5.,,14,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,4,23VbX8C3Sr1QvVGLFaGNfy,14,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",Legacy (Motivational Speech),Fearless Motivation,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 6.,,18,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,5,5ydFlP6FUi1OVJ2mtkze35,18,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",What Is Your Why (Motivational Speech),Fearless Motivation,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 7.,,30,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,6,1OSVe8qdVUc23Nm3ccheAV,30,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",Struggle Makes You Stronger,Fearless Motivation,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 8.,,37,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,7,2aBHLalFWwJlH5MMTDRrjI,37,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",The Keys to Success (Motivational Speech),Fearless Motivation,From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 9.,,11,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,8,2DbXnfUZdhhdXo3CgZQOAV,11,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",Go Hard (Motivational Speech),"Elliott Hulse, Motiversity",From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 10.,,17,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,9,4zfMcf4hEIKeC38uezIsrQ,17,spotify_playlist,workout motivation,motivational
,"WORKOUT - Motivational Speeches - Motivational speeches for before, under and after workout!",Don't Quit (Motivational Speech),"Walter Bond, Motiversity",From Spotify playlist: WORKOUT - Motivational Speeches (curated by Jack Larsen). Position 11.,,14,high,https://open.spotify.com/playlist/2xAVGNVnHRJJwOvhH1jQLS,spotify,,,,,,WORKOUT - Motivational Speeches,2xAVGNVnHRJJwOvhH1jQLS,Jack Larsen,10,6RLTBiBiTRtH0iHcU4uvUN,14,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,Still D.R.E.,"Dr. Dre, Snoop Dogg",From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 1.,,82,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,0,503OTo2dSqe7qk76rgsbep,82,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 2.,,80,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,1,3F5CgOj3wFlRv51JsHbxhe,80,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,Rasputin,"Majestic, Boney M.",From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 3.,,78,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,2,0b18g3G5spr4ZCkz7Y6Q0Q,78,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,MILLION DOLLAR BABY,Tommy Richman,From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 4.,,82,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,3,5AJ9hqTS2wcFQCELCFRO7A,82,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 5.,,71,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,4,0hquQWY3xvYqN4qtiquniF,71,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 6.,,84,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,5,42VsgItocQwOQC3XWZ8JNA,84,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,Ni**as In Paris,"JAY-Z, Kanye West",From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 7.,,14,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,6,4Li2WHPkuyCdtmokzW2007,14,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,MIDNIGHT,"PLAYAMANE, Nateki",From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 8.,,63,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,7,2WzAAerBvZvvFXgUpSwHZ9,63,spotify_playlist,workout motivation,motivational
,WORKOUT PLAYLIST 2025 - Workout Playlist 2025 - Running Songs - Fitness Hits - Gym Motivation - Motivacion - Workout Music h aura phonk winter villain arc hype adrenaline 2026,No Hands (feat. Roscoe Dash & Wale),"Waka Flocka Flame, Roscoe Dash, Wale",From Spotify playlist: WORKOUT PLAYLIST 2025 (curated by Systemic). Position 9.,,82,high,https://open.spotify.com/playlist/2SM6rniZl84fEyMCB5KMQB,spotify,,,,,,WORKOUT PLAYLIST 2025,2SM6rniZl84fEyMCB5KMQB,Systemic,8,03tqyYWC9Um2ZqU0ZN849H,82,spotify_playlist,workout motivation,motivational
