vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,extraction_method,search_query,vibe_category_hint
,Epic Cinematic Music,Dramatic Epic Music ✅ [NO COPYRIGHT BACKGROUND MUSIC] ✅,Silhouette of War,From YouTube playlist: Epic Cinematic Music. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,youtube,,,,,,Epic Cinematic Music,PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,1,youtube_playlist,epic cinematic music,epic
,Epic Cinematic Music,Cinematic ✅ [NO COPYRIGHT BACKGROUND MUSIC] ✅,The Epic Story,From YouTube playlist: Epic Cinematic Music. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,youtube,,,,,,Epic Cinematic Music,PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,2,youtube_playlist,epic cinematic music,epic
,Epic Cinematic Music,Inspiring Epic Music ✅ [NO COPYRIGHT BACKGROUND MUSIC] ✅,Ascension,From YouTube playlist: Epic Cinematic Music. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,youtube,,,,,,Epic Cinematic Music,PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,3,youtube_playlist,epic cinematic music,epic
,Epic Cinematic Music,Epic Emotional Piano Music ✅ [NO COPYRIGHT BACKGROUND MUSIC] ✅,Reaching The Sky,From YouTube playlist: Epic Cinematic Music. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,youtube,,,,,,Epic Cinematic Music,PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,4,youtube_playlist,epic cinematic music,epic
,Epic Cinematic Music,Epic Cinematic ✅ [NO COPYRIGHT BACKGROUND MUSIC] ✅,Powerful Emotional Trailer,From YouTube playlist: Epic Cinematic Music. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,youtube,,,,,,Epic Cinematic Music,PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,6,youtube_playlist,epic cinematic music,epic
,Epic Cinematic Music,Epic Cinematic ✅ [NO COPYRIGHT BACKGROUND MUSIC] ✅,Dark Ages,From YouTube playlist: Epic Cinematic Music. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,youtube,,,,,,Epic Cinematic Music,PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,8,youtube_playlist,epic cinematic music,epic
,Epic Cinematic Music,Epic Cinematic Metal ✅ [NO COPYRIGHT BACKGROUND MUSIC] ✅,Off To War,From YouTube playlist: Epic Cinematic Music. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,youtube,,,,,,Epic Cinematic Music,PLRr76JhBkFwXVZXIb-ryBgCmc5_6lNh1f,9,youtube_playlist,epic cinematic music,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Berend Salverda [Epic Music - Atmospheric Haunting Epic],PROTEAN,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,0,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Peter Roe [Epic Music - Valkyrie Orchestral Power with Female Vocals],SONG OF THE MOON,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,2,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Peter Roe [Epic Viking Orchestral with Female Vocals],SHIELDMAIDEN,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,4,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",David Eman & Pandora Journey [Solo Leveling - Epic Orchestral Cover],DARK ARIA (Epic Version),From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,5,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Yohei Kuriko x Pandora Journey [Epic Music - Dramatic Intense Battle Orchestral],VIOLET ETERNITY,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,6,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Yohei Kuriko x Pandora Journey [Epic Music - Epic Battle Orchestral Music],TWILIGHT PULSE,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,7,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Yohei Kuriko X Pandora Journey [Epic Music - Majestic Powerful Orchestral],BEYOND THE VEIL,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,8,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",David Chappell [Epic Music - Epic Majestic Inspirational Orchestral Music],ARROW OF TIME,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,9,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Cézame Trailers [Beautiful Epic Asian Fantasy Music],LEGENDS FROM ANOTHER TIME,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,10,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",@ShamStalin & Pandora Journey [Epic Orchestral Journey - Samurai Symphony],MOON BLADE,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,11,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Epic Soul Factory [Epic Music - Powerful Heroic Strings Orchestral],UNSEEN RESOLVE,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,12,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",Tonal Chaos Trailer Music [Epic Music - Dramatic Violin Strings Orchestral],"TILL THE END, TOGETHER",From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,13,youtube_playlist,dramatic playlist,epic
,"★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey - Most Epic Music: Powerful, heroic tracks that hit hard and move fast or just have Aura. Epic Music with cinematic orchestral scoring ...",David Eman & Pandora Journey [Epic Electronic Orchestral Music],NEON DREAMS,From YouTube playlist: ★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,youtube,,,,,,★ Best of Epic Music &amp; Dramatic Orchestral Music - Singles | Pandora Journey,PLrjo8kFr6wuyzLWEeqAGc6KMPWSWQsYy7,14,youtube_playlist,dramatic playlist,epic
,angry classical music for when u feelin like a dramatic bitch - brb plotting the downfall of my enemies.,"Concerto No.4 in F minor, Op.8, RV 297, "" L'inverno "", Allegro Non Molto",Antonio Vivaldi,From YouTube playlist: angry classical music for when u feelin like a dramatic bitch. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLIpmvI1Mq1q2sdYFcXJUmWoZiw9KWvCKt,youtube,,,,,,angry classical music for when u feelin like a dramatic bitch,PLIpmvI1Mq1q2sdYFcXJUmWoZiw9KWvCKt,6,youtube_playlist,dramatic playlist,epic
,Best movie soundtracks for studying,The Imitation Game,The Imitation Game Soundtrack,From YouTube playlist: Best movie soundtracks for studying. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,0,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,Ending Scene Music (The Cinematic Orchestra - Arrival of the birds),Theory of Everything,From YouTube playlist: Best movie soundtracks for studying. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,1,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,Harry Potter and the Deathly Hallows (soundtrack),"1. ""Obliviate""",From YouTube playlist: Best movie soundtracks for studying. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,2,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,No Time For Caution (Interstellar Soundtrack)(Docking)(Interstellar OST),Hans Zimmer,From YouTube playlist: Best movie soundtracks for studying. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,3,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,02 - Cloud Atlas Opening Title,Cloud Atlas,From YouTube playlist: Best movie soundtracks for studying. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,4,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,03 - Travel To Edinburgh,Cloud Atlas,From YouTube playlist: Best movie soundtracks for studying. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,5,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,Needle In The Hay,15 Elliott Smith,From YouTube playlist: Best movie soundtracks for studying. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,8,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,These Days,06 Nico,From YouTube playlist: Best movie soundtracks for studying. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,9,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,"South American Getaway (From ""Butch Cassidy and the Sundance Kid"")",London Music Works,From YouTube playlist: Best movie soundtracks for studying. Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,12,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,Mr. Sandman (lyrics in subtitle),Mr. Nobody,From YouTube playlist: Best movie soundtracks for studying. Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,13,youtube_playlist,movie soundtrack vibes,epic
,Best movie soundtracks for studying,Everyday (Mr. Nobody Soundtrack),Buddy Holly,From YouTube playlist: Best movie soundtracks for studying. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,youtube,,,,,,Best movie soundtracks for studying,PLXEg1KA5o1XlTxYy2_rX72MiQcsJzqdHi,14,youtube_playlist,movie soundtrack vibes,epic
,Classic Rock/Pop Songs | Epic Orchestra,Mr. Blue Sky | Epic Orchestra,Electric Light Orchestra,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,0,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,Angel Eyes | Epic Orchestra,ABBA,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,1,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,Take Me Home Country Roads | Epic Orchestra,John Denver,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,2,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,Sweet Child O' Mine | Epic Orchestra,Guns N' Roses,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,3,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,Something | Epic Orchestra,The Beatles,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,4,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,Take On Me | Epic Orchestra,A-ha,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,5,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,Mr. Blue Sky | Epic Orchestra,Electric Light Orchestra,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,6,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,It Must Have Been Love | Epic Orchestra,Roxette,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,7,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,Iris | Epic Orchestra,Goo Goo Dolls,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,8,youtube_playlist,orchestral epic songs,epic
,Classic Rock/Pop Songs | Epic Orchestra,We Are The Champions | Epic Orchestra,Queen,From YouTube playlist: Classic Rock/Pop Songs | Epic Orchestra. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,youtube,,,,,,Classic Rock/Pop Songs | Epic Orchestra,PLOOGdk-ZpL_Gszy4kOHMQ_JS8ngbXg7D_,9,youtube_playlist,orchestral epic songs,epic
